source_ref,manufacturer,model,carrier_wavelength,units_carrier_wavelength,frequency,units_frequency,unit_length,units_unit_length,manu_ref_refrac_index,c_term,d_term,remark,edm_type,manu_unc_const,units_manu_unc_const,manu_unc_ppm,units_manu_unc_ppm,manu_unc_k,atmos_corr_formula
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 3D,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 3S,,nm,,Hz,,m,,279.6,106,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 4A,,nm,,Hz,5,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 4B,,nm,,Hz,5,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 5,,nm,,Hz,5,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 6,,nm,,Hz,5,m,,279.6,106,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 601 AF,,nm,,Hz,,m,,279.7,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 602 AF,,nm,,Hz,,m,,279.7,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 603,,nm,,Hz,,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 603 AF,,nm,,Hz,,m,,279.7,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 605,,nm,,Hz,,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 605 AF,,nm,,Hz,,m,,279.7,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 6A,,nm,,Hz,5,m,,279.6,106,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 6B,,nm,,Hz,5,m,,279.6,106,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 6E,,nm,,Hz,5,m,,279.6,106,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 700, 701, 702, 703",820,nm,29.970874,MHz,5,m,,279.66,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 710, 711, 712, 713",820,nm,29.970874,MHz,5,m,,279.66,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 715,,nm,,Hz,,m,,297.7,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 721, 722, 723, 725",820,nm,29.970874,MHz,5,m,,279.67,106.04,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 800 A,,nm,,Hz,,m,,279.7,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 800, 801, 802",820,nm,29.970874,MHz,5,m,,279.66,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 801 A,,nm,,Hz,,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 802 A,,nm,,Hz,,m,,279.7,106.03,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 821A, 822A,823A,825A",820,nm,29.970874,MHz,5,m,,279.67,106.04,,ph,4,mm,4,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-1/GTS 10,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS-2,820,nm,14.985437,MHz,10,m,,279.66,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-2,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS203,,nm,,Hz,,m,,279.66,79.53,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-211D/212/213,,nm,,Hz,,m,,279.66,79.53,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-22x,,nm,,Hz,,m,,279.67,79.53,"x=3,5,6,9",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-2B/2S,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-3,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-300/311/312/313,,nm,,Hz,,m,,279.66,79.53,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-3B,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-3D,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS-4, 4B, 6, 6B",820,nm,29.970874,MHz,5,m,,279.66,106,,ph,10,mm,10,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-4/4B,820,nm,29970874,Hz,5,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-5/05,820,nm,29970874,Hz,5,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS-502E, 512E",820,nm,29.970874,MHz,5,m,,279.66,,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-502E/512E,,nm,,Hz,,m,,279.66,79.53,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-6/6B,820,nm,29970874,Hz,5,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS-601, 602, 603, 605",820,nm,29.970874,MHz,5,m,,279.66,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS-601N,602N, 603N, 605N",820,nm,29.970874,MHz,5,m,,279.67,,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-60x,,nm,,Hz,,m,,279.66,79.53,"x=1,2,3,5",ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-60xN,,nm,,Hz,,m,,279.67,79.53,"x=1,2,3,5",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,GTS-6A/6E,820,nm,29970874,Hz,5,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-71x,,nm,,Hz,,m,,279.66,79.53,"x=0,1,2,3",ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS-751,753,755",820,nm,29.970874,MHz,5,m,,279.67,,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-800/801/802,,nm,,Hz,,m,,279.66,79.53,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS-811A, 812A, 813A, 815A",820,nm,29.970874,MHz,5,m,,279.67,,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTS-81xA,,nm,,Hz,,m,,279.67,79.53,"x=1,2.3.5",ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS-901A,903A,905A",810,nm,14.985434,MHz,,m,,279.85,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GUPPY,,nm,,Hz,,m,,281,106.5,,ph,10,mm,20,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"IS-01,03",810,nm,14.985434,MHz,,m,,279.85,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"IS-201,202,205-201(1ppm)",810,nm,14.985434,MHz,,m,,279.85,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,ITS 1,,nm,,Hz,,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,ITS-1/1B,820,nm,29970874,Hz,5,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,MS05AX2A,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,1.6,mm,2,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,MS1AX2A,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,2,mm,2,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,OS-200,690,nm,29.970784,MHz,5,m,1.000282324,282.324,80.38,Fine measurement,ph,3,mm,4,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,PS-100,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,3,mm,4,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,PS-101A,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,3,mm,4,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,PS-200,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,3,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,QS1A/QS3A/QS5A/QS3M,810,nm,14.985434,MHz,,m,,279.85,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,3300,,nm,,Hz,10,m,,255,105.7,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,3600,,nm,,Hz,0.5,m,,275,105.7,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5600,850,nm,14.98551,MHz,10,m,,274,105.86,,ph,6,mm,6,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,"3300 DR, 3600 DR (Elta panel, CU 600, ACU)",660,nm,300034014,Hz,0.5,m,1.00027823,278.23,,Onboard software uses unique formula for Atmospheric Correction,ph,,mm,,ppm,,"a = 1 / 273.16

E = 10**((7.5 * t / (t + 237.3)) + 0.7857)

Kw = 278.23 - ((0.29527 / (1 + a * t) * p) - (4.126 * h * 10**-4) / (1 + a * t) * E)
result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,"3300 DR, 3600 DR (Elta panel, CU 600, ACU)",660,nm,400044544,Hz,0.37,m,1.00027823,278.23,,Onboard software uses unique formula for Atmospheric Correction,ph,,mm,,ppm,,"a = 1 / 273.16

E = 10**((7.5 * t / (t + 237.3)) + 0.7857)

Kw = 278.23 - ((0.29527 / (1 + a * t) * p) - (4.126 * h * 10**-4) / (1 + a * t) * E)
result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,3600 DR,660,nm,300.03401,MHz,0.5,m,,278,105.7,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,3600 IR,785,nm,300.03401,MHz,0.5,m,,,,,ph,,mm,,ppm,,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,5500 / 5600 DR STD,660,nm,300034014,Hz,0.5,m,1.00027823,278.23,,Onboard software uses unique formula for Atmospheric Correction,ph,,mm,,ppm,,"a = 1 / 273.16

E = 10**((7.5 * t / (t + 237.3)) + 0.7857)

Kw = 278.23 - ((0.29527 / (1 + a * t) * p) - (4.126 * h * 10**-4) / (1 + a * t) * E)
result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,5500 / 5600 DR STD,660,nm,400044544,Hz,0.37,m,1.00027823,278.23,,Onboard software uses unique formula for Atmospheric Correction,ph,,mm,,ppm,,"a = 1 / 273.16

E = 10**((7.5 * t / (t + 237.3)) + 0.7857)

Kw = 278.23 - ((0.29527 / (1 + a * t) * p) - (4.126 * h * 10**-4) / (1 + a * t) * E)
result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5600 DR2+,,nm,,Hz,,m,,274,105.86,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5600 DR200+,850,nm,,Hz,,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5600 DR3+,,nm,,Hz,,m,,274,105.86,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5600 DR300+,870,nm,,Hz,,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5600 DRSD,,nm,,Hz,10,m,,274,105.86,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5603 DR200+,,nm,,Hz,,m,,274,105.86,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5603 DR300+ (04),850,nm,,Hz,,m,,275,106.06,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,5603 DR300+ (05),850,nm,,Hz,,m,,274.4,105.84,,ph,6,mm,6,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,C5 HP,870,nm,,Hz,,m,1.000275,275,,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"Kw = 275 - 106 * (p / (273 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,C5 HP,660,nm,400044544,Hz,0.37,m,1.00027823,278.23,,,ph,,mm,,ppm,,"a = 1 / 273.16

Kw = 278.23 - (0.29527 / (1 + a * t)) * p

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,"M1 DR-2”/5”, M3-3”/-5” NPL, M3 DR-3”/-5” (NPL model 2010/13)",870,nm,,Hz,,m,1.000275,275,,"M3 Model 2010 with p/n HNA31300, HNA31500, HNA31506 (Modulation frequency not applicable for pulse measurement principle",pu,,mm,,ppm,,"Kw = 275 - 106 * (p / (273 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,M3 DR,870,nm,,Hz,,m,,278.27,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,M3 DR TS525,,nm,,Hz,,m,,278.23,107.53,,ph,4,mm,4,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,"M3 DR-2”, M3 DR-1”/2” (NPR model 2010/12/13)",660,nm,400044544,Hz,0.37,m,1.00027823,278.23,,"M3 Model 2010/12 with p/n HNA31130, HNA31230",ph,,mm,,ppm,,"a = 1 / 273.16

Kw = 278.23 - (0.29527 / (1 + a * t)) * p

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,M3 NPL TS635,,nm,,Hz,,m,,275,106,,ph,4,mm,4,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,RPT600 Layout Station,520,nm,,Hz,,m,1.0002857,285.7,,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"Kw = 285.70 - 82.66 * (p / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,RTS555 DR/RTS655 DR,660,nm,400044544,Hz,0.37,m,1.00027827,278.27,80.66,,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 278.27 - 80.66 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,RTS633 DR 300+,870,nm,,Hz,,m,1.00027361,273.61,79.31,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.61 - 79.31 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,RTS633 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,RTS771 DR HP/RTS773 DR HP,660,nm,400044544,Hz,0.37,m,1.00027827,278.27,80.66,,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 278.27 - 80.66 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,RTS873 DR HP,660,nm,400044544,Hz,0.37,m,1.00027827,278.27,80.66,,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 278.27 - 80.66 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,S3 DR,660,nm,400.044544,MHz,0.37,m,,278.27,,,ph,6,mm,4,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S3 DR,660,nm,400044544,Hz,0.37,m,1.00027827,278.27,80.66,,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 278.27 - 80.66 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,S3 DR300+,,nm,,Hz,,m,,278.3,107.54,,ph,4,mm,4,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S5 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S6 DR 300+,870,nm,,Hz,,m,1.00027361,273.61,79.31,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.61 - 79.31 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S6 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,S6 DR300+,870,nm,,Hz,,m,,273.61,105.72,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,S6 High Precision,660,nm,400.044544,MHz,0.37,m,,278.27,107.52,,ph,2,mm,2,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S6 High Precision,660,nm,400044544,Hz,0.37,m,1.00027827,278.27,80.66,,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 278.27 - 80.66 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S7 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S8 DR HP,660,nm,400044544,Hz,0.37,m,1.00027827,278.27,80.66,,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 278.27 - 80.66 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,S8 DR Plus,905,nm,,Hz,,m,,273.13,,,ph,4,mm,4,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S8 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,S8 High Precision,660,nm,400.044544,MHz,0.37,m,,278.27,107.52,,ph,2,mm,2,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S9 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,S9 HP SPS610 DR STD,660,nm,400044544,Hz,0.37,m,1.00027827,278.27,80.66,,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 278.27 - 80.66 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,SPS 630 DR 300+,870,nm,,Hz,,m,1.00027361,273.61,79.31,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.61 - 79.31 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,SPS 710 DR 300+,870,nm,,Hz,,m,1.00027361,273.61,79.31,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.61 - 79.31 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,SPS 730 DR300+,,nm,,Hz,,m,,274,105.72,,ph,6,mm,4,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,SPS 930 DR 300+,870,nm,,Hz,,m,1.00027361,273.61,79.31,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.61 - 79.31 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,SPS 930 DR300+,,nm,,Hz,,m,,274,105.72,,ph,6,mm,4,ppm,2,
